date,equity,cash,returns,drawdown
2023-09-07,110700.8501304136065,977.5560934136065,-0.0071678285298980256593816344,-0.0494836453313018111110687893
2023-09-08,110464.7534524136065,977.5560934136065,-0.0021327449402769810764221936,-0.0515108542773719975928818572
2023-09-11,111495.5572904136065,977.5560934136065,0.009331518025286258287840337,-0.0426600107172729298591603877
2023-09-12,110322.4658444136065,977.5560934136065,-0.0105214187408780498577617453,-0.0527325856219042058546648413
2023-09-13,109371.8177164136065,977.5560934136065,-0.0086169949223278526313289916,-0.0608951841216868912152208207
2023-09-14,111097.8732084136065,977.5560934136065,0.015781537950438287779473281,-0.0460746658304639321425073799
2023-09-15,108762.9795324136065,977.5560934136065,-0.0210165470190402802723774110,-0.0661228824686916986023388099
2023-09-18,108809.0182114136065,977.5560934136065,0.000423293653759085609392539,-0.0657275782114498680887119677
2023-09-19,108985.4115094136065,977.5560934136065,0.001621127558170514656520776,-0.0642130034416497426799079351
2023-09-20,107020.4682094136065,977.5560934136065,-0.0180294157978224285023176345,-0.0810846963007956653395616193
2023-09-21,104819.0275954136065,977.5560934136065,-0.0205702764231259409885151754,-0.0999870381073290220503962370
2023-09-22,104562.1231994136065,977.5560934136065,-0.0024509328305507095011724224,-0.1021929094235529539759337542
2023-09-25,104769.8799384136065,977.5560934136065,0.001986921579660168165936042,-0.1004090371409147001306875040
2023-09-26,103610.9515364136065,977.5560934136065,-0.0110616562955044667167385356,-0.1103600031786038259353700279
2023-09-27,104417.6525874136065,977.5560934136065,0.007785866638976754459655965,-0.1034333848066527315847557673
2023-09-28,105814.4781284136065,977.5560934136065,0.013377293076289400080068491,-0.0914397504327945443194973162
2023-09-29,104660.7900684136065,977.5560934136065,-0.0109029320033116373737673469,-0.1013457210547376369115969962
2023-10-02,104901.4617664136065,977.5560934136065,0.002299540237014073361131733,-0.0992792293811381371009533362
2023-10-03,101737.9158634673845,399.0947074673845,-0.0301573100095645881731909767,-0.1264425448927450693775860139
2023-10-04,103763.4842694673845,399.0947074673845,0.019909670733950550147401027,-0.1090503035943718343416875259
2023-10-05,103734.5520244673845,399.0947074673845,-0.0002788287729897806806400174,-0.1092987260050162332539310252
2023-10-06,105695.3925434673845,399.0947074673845,0.018902482159825645181281117,-0.0924622610635920787326839284
2023-10-09,105798.0765844673845,399.0947074673845,0.000971509150294995481651285,-0.0915805798459773276366259873
2023-10-10,106544.6826654673845,399.0947074673845,0.007056896543898153065664040,-0.0851699579794824408253611869
2023-10-11,108221.6801434673845,399.0947074673845,0.015739851450545811594676754,-0.0707706690155829117477423667
2023-10-12,107980.8166764673845,399.0947074673845,-0.0022256489335657325656569930,-0.0728388072851263787733395162
2023-10-13,106245.3657264673845,399.0947074673845,-0.0160718450129875017797140572,-0.0877399982764964644487493425
2023-10-16,106968.7980004673845,399.0947074673845,0.006809071332697024082525046,-0.0815283548507948187435010573
2023-10-17,107067.4017194673845,399.0947074673845,0.000921798887555688580214197,-0.0806817087100448382540242238
2023-10-18,105274.4196204673845,399.0947074673845,-0.0167462931779915741782151709,-0.0960768823398766851870108017
2023-10-19,103847.2498214673845,399.0947074673845,-0.0135566627120357980271966329,-0.1083310631636068262826075519
2023-10-20,101938.9386974673845,399.0947074673845,-0.0183761354034963806587883327,-0.1247164922820040489152711975
2023-10-23,103264.1186194673845,399.0947074673845,0.012999742188143100106276613,-0.1133380323401365401801652523
2023-10-24,103796.1910704673845,399.0947074673845,0.005152539508526764612660611,-0.1087694715210610132496027396
2023-10-25,100846.0628424673845,399.0947074673845,-0.0284223168266083451154635329,-0.1341003079670350087380980923
2023-10-26,99723.2322784673845,399.0947074673845,-0.0111341041221806005814668399,-0.1437413252974941567950620394
2023-10-27,100027.5275004673845,399.0947074673845,0.003051397503344910824527956,-0.1411285397152895083117627258
2023-10-30,101612.8534354673845,399.0947074673845,0.015848896544929519240718975,-0.1275163747958445893963654399
2023-10-31,101715.4885254673845,399.0947074673845,0.001010060110802634046314955,-0.1266351138886973963474328854
2023-11-01,104110.3428664673845,399.0947074673845,0.023544637849331861144999686,-0.1060720539348838107676749905
2023-11-02,106304.8710739400630,628.9720629400630,0.021078868314624560576386675,-0.0872290644770144199924947211
2023-11-03,108812.5431209400630,628.9720629400630,0.023589436887193960758640633,-0.0656973121010299635719774275
2023-11-06,109118.4252429400630,628.9720629400630,0.002811092482785061810688022,-0.0630709008384312911671386962
2023-11-07,110201.0734949400630,628.9720629400630,0.009921773060687082200508094,-0.0537749029425962228573298320
2023-11-08,111114.5811519400630,628.9720629400630,0.008289462416552087013849473,-0.0459312055629405234639053777
2023-11-09,110758.1627729400630,628.9720629400630,-0.0032076652344360380767388090,-0.0489915388661165820701832967
2023-11-10,113962.6702649400630,628.9720629400630,0.028932472440603816890839359,-0.0214765127735794539585920884
2023-11-13,114401.8582419400630,628.9720629400630,0.003853788051639867254864126,-0.0177054906502572981891651736
2023-11-14,117808.3978169400630,628.9720629400630,0.029776960159123992401880844,0
2023-11-15,116931.0089079400630,628.9720629400630,-0.0074475922367041759251556543,-0.0074475922367041759251556543
2023-11-16,117625.8297069400630,628.9720629400630,0.005942143196139129598048255,-0.0015497037001019966480601697
2023-11-17,118569.1697379400630,628.9720629400630,0.008019837423041291610411789,0
2023-11-20,119529.2884099400630,628.9720629400630,0.008097540651773483723118734,0
2023-11-21,118652.0211509400630,628.9720629400630,-0.0073393498001201720582465049,-0.0073393498001201720582465049
2023-11-22,118880.6106419400630,628.9720629400630,0.001926553705386997684059702,-0.0054269357462857272124860057
2023-11-24,118650.4610089400630,628.9720629400630,-0.0019359728365897640945254077,-0.0073524021826847641393870788
2023-11-27,118580.6530549400630,628.9720629400630,-0.0005883496229714616726572085,-0.0079364260226041086791952803
2023-11-28,118200.4566019400630,628.9720629400630,-0.0032062266753063815938539894,-0.0111172067170902212519831250
2023-11-29,118233.7532119400630,628.9720629400630,0.000281696119940821715746733,-0.0108386422711461838920338109
2023-11-30,118168.3644159400630,628.9720629400630,-0.0005530467757611249260034934,-0.0113856947707456231846856536
2023-12-01,119820.5363099400630,628.9720629400630,0.013981507674799752807856486,0
2023-12-04,118421.3487668866185,973.9155588866185,-0.0116773600431412090541401930,-0.0116773600431412090541401930
2023-12-05,118615.7515028866185,973.9155588866185,0.001641618998806400659617587,-0.0100549108204375317337439529
2023-12-06,117628.8573388866185,973.9155588866185,-0.0083200936763949353191256843,-0.0182913466968986297341250151
2023-12-07,119073.2677118866185,973.9155588866185,0.012279387946774657016924669,-0.0062365652922841461868092321
2023-12-08,121201.3179328866185,973.9155588866185,0.017871771405057065309620941,0
2023-12-11,121974.1236128866185,973.9155588866185,0.006376215153270275164066359,0
2023-12-12,123992.8360548866185,973.9155588866185,0.016550333646231848508672508,0
2023-12-13,124611.2586958866185,973.9155588866185,0.004987567513386412781539784,0
2023-12-14,123544.0450578866185,973.9155588866185,-0.0085643436168519210422934423,-0.0085643436168519210422934423
2023-12-15,124232.5777398866185,973.9155588866185,0.005573175798780003509700441,-0.0030388984106497926619751435
2023-12-18,125887.3906268866185,973.9155588866185,0.013320281339285927252455562,0
2023-12-19,126285.8413208866185,973.9155588866185,0.003165135856862380621271457,0
2023-12-20,124094.3808748866185,973.9155588866185,-0.0173531761207624059325352548,-0.0173531761207624059325352548
2023-12-21,125360.8296518866185,973.9155588866185,0.010205528792450709087457553,-0.0073247456668526056819872611
2023-12-22,125208.6686718866185,973.9155588866185,-0.0012137840856871678536225849,-0.0085296390928176418010340469
2023-12-26,125691.3703848866185,973.9155588866185,0.003855178064906476333208928,-0.0047073443054433648164171272
2023-12-27,125991.9174278866185,973.9155588866185,0.002391150976233913167104116,-0.0023274493001408817030216467
2023-12-28,125874.4874428866185,973.9155588866185,-0.0009320437961205950361407325,-0.0032573238115804952096126418
2023-12-29,125514.6860828866185,973.9155588866185,-0.0028584137048681423422753767,-0.0061064267374244225297584205
2024-01-02,123702.3852898866185,973.9155588866185,-0.0144389541141281580292783739,-0.0204572104360896240079700636
2024-01-03,122239.6781643939655,622.5250953939655,-0.0118244051807482625850666085,-0.0320397212717737310188084186
2024-01-04,122207.9991193939655,622.5250953939655,-0.0002591551734731864505803302,-0.0322905731857226984061235402
2024-01-05,123509.3552863939655,622.5250953939655,0.010648698746213900689713807,-0.0219857270257061312159064370
2024-01-08,127177.2753283939655,622.5250953939655,0.029697507800075653991304159,0
2024-01-09,128133.5848963939655,622.5250953939655,0.007519500363021942852671868,0
2024-01-10,130423.4840493939655,622.5250953939655,0.017871186190970640000883669,0
2024-01-11,131074.9200433939655,622.5250953939655,0.004994775279529323431987722,0
2024-01-12,130383.7140143939655,622.5250953939655,-0.0052733660167114176915152976,-0.0052733660167114176915152976
2024-01-16,131929.7104143939655,622.5250953939655,0.011857281499354487625459904,0
2024-01-17,131515.8353613939655,622.5250953939655,-0.0031370875574577541855005377,-0.0031370875574577541855005377
2024-01-18,133300.6820623939655,622.5250953939655,0.013571344439971034785830094,0
2024-01-19,136582.9421603939655,622.5250953939655,0.024622980522062704846470685,0
2024-01-22,136818.3419763939655,622.5250953939655,0.001723493521786652095450384,0
2024-01-23,135126.7949643939655,622.5250953939655,-0.0123634520603374368904091939,-0.0123634520603374368904091939
2024-01-24,135943.9788083939655,622.5250953939655,0.006047533682829735530623276,-0.0063906867702786427011218365
2024-01-25,136502.9043303939655,622.5250953939655,0.004111440071853250141017252,-0.0023055216240993785979294060
2024-01-26,135713.6722113939655,622.5250953939655,-0.0057817972655712077283782333,-0.0080739888310486532492723028
2024-01-29,138618.0791113939655,622.5250953939655,0.021400989691561509907978840,0
2024-01-30,137992.9631793939655,622.5250953939655,-0.0045096277196111964975635444,-0.0045096277196111964975635444
2024-01-31,135543.2935053939655,622.5250953939655,-0.0177521347288946477284738187,-0.0221817069296501483298397206
2024-02-01,137529.9644613939655,622.5250953939655,0.014657095195351292937160770,-0.0078497311243621210617738374
2024-02-02,141649.1951770446270,566.3988380446270,0.029951514433837948817037583,0
2024-02-05,141311.8211910446270,566.3988380446270,-0.0023817571683222251318111299,-0.0023817571683222251318111299
2024-02-06,139636.0660260446270,566.3988380446270,-0.0118585632176835737848266908,-0.0142120761680560787933240441
2024-02-07,142389.0786640446270,566.3988380446270,0.019715627318564774235454115,0
2024-02-08,143675.0253560446270,566.3988380446270,0.009031217169640418369940795,0
2024-02-09,144649.2407290446270,566.3988380446270,0.006780686974550885481608731,0
2024-02-12,144276.2733800446270,566.3988380446270,-0.0025784259019972206561976939,-0.0025784259019972206561976939
2024-02-13,141915.2091540446270,566.3988380446270,-0.0163648822546214125426118142,-0.0189011125203301826731398800
2024-02-14,146123.0413090446270,566.3988380446270,0.029650325571747046906520530,0
2024-02-15,146733.5421910446270,566.3988380446270,0.004177991893207410416230607,0
2024-02-16,144226.3141890446270,566.3988380446270,-0.0170869452516564407463691849,-0.0170869452516564407463691849
2024-02-20,142156.4761940446270,566.3988380446270,-0.0143513200530588340045345159,-0.0311930450846796592479393095
2024-02-21,137060.3287290446270,566.3988380446270,-0.0358488589576722592306162518,-0.0659236689686509254401601595
2024-02-22,144962.4339900446270,566.3988380446270,0.057654212085115588337334299,-0.0120702340756828907817714396
2024-02-23,145092.7439720446270,566.3988380446270,0.000898922420197146441340281,-0.0111821618595134032714594695
2024-02-26,146323.6735810446270,566.3988380446270,0.008483743399581485695601625,-0.0027932850518006162433813231
2024-02-27,147595.0638730446270,566.3988380446270,0.008688889917022293440650035,0
2024-02-28,146815.8508620446270,566.3988380446270,-0.0052793974984844200388392154,-0.0052793974984844200388392154
2024-02-29,149630.7131900446270,566.3988380446270,0.019172741304649609517404517,0
2024-03-01,153987.2698960446270,566.3988380446270,0.029115390905520689428253465,0
2024-03-04,154648.8654808498595,1175.7016248498595,0.004296430381887213942539651,0
2024-03-05,151874.0396208498595,1175.7016248498595,-0.0179427495402066572201997039,-0.0179427495402066572201997039
2024-03-06,153459.0871388498595,1175.7016248498595,0.010436592863118908606058227,-0.0076934178488837994917675780
2024-03-07,156588.4294088498595,1175.7016248498595,0.020392029747763125520245468,0
2024-03-08,152277.2943538498595,1175.7016248498595,-0.0275316322622005232442407920,-0.0275316322622005232442407920
2024-03-11,148998.1108408498595,1175.7016248498595,-0.0215342906302241901281947121,-0.0484730487217660306213896800
2024-03-12,153283.0596908498595,1175.7016248498595,0.028758410598755208966028976,-0.0211086459611248355046647064
2024-03-13,152232.6556838498595,1175.7016248498595,-0.0068527077233356090064658068,-0.0278167023032534873414017412
2024-03-14,150013.4114158498595,1175.7016248498595,-0.0145779777540558033432105177,-0.0419891687899412685193407704
2024-03-15,147068.5078568498595,1175.7016248498595,-0.0196309352024298571160143799,-0.0607958173406518985006664040
2024-03-18,148735.1609388498595,1175.7016248498595,0.011332494673994028720259723,-0.0501522909428719212350210914
2024-03-19,149220.9256978498595,1175.7016248498595,0.003265971246702819655433308,-0.0470501156363447955188417993
2024-03-20,151630.3432298498595,1175.7016248498595,0.016146646462163835500837402,-0.0316631707573649460684405564
2024-03-21,153712.2513208498595,1175.7016248498595,0.013730154840077924502847323,-0.0183677561545134696823410089
2024-03-22,154218.0516458498595,1175.7016248498595,0.003290566110727389749159653,-0.0151376303597182263975984374
2024-03-25,153866.5665728498595,1175.7016248498595,-0.0022791435195093697439123909,-0.0173822730470925160562507970
2024-03-26,152180.6177818498595,1175.7016248498595,-0.0109572133085959811156067659,-0.0281490250821232458377364203
2024-03-27,151672.5683308498595,1175.7016248498595,-0.0033384635862648836161108127,-0.0313935141731626041225000772
2024-03-28,151731.7526538498595,1175.7016248498595,0.000390211121571428165261602,-0.0310155531499667542633134795
2024-04-01,151864.3062808498595,1175.7016248498595,0.000873605060783806501806024,-0.0301690434333777678490797172
2024-04-02,150156.2969100561365,1261.9327610561365,-0.0112469441478567077919553815,-0.0410766780347450127158997517
2024-04-03,151434.6918570561365,1261.9327610561365,0.008513761815568484820926318,-0.0329126332721391406954525807
2024-04-04,146825.0286650561365,1261.9327610561365,-0.0304399417033925282576445498,-0.0623507163374226162376302323
2024-04-05,149979.5918090561365,1261.9327610561365,0.021485186638010685634217549,-0.0422051464769351175541084022
2024-04-08,148458.5755530561365,1261.9327610561365,-0.0101414881695134557555433419,-0.0519186116527601533082239974
2024-04-09,146673.0637520561365,1261.9327610561365,-0.0120270034543197786714694586,-0.0633211897853886985025630180
2024-04-10,145023.2587770561365,1261.9327610561365,-0.0112481796779599363022481920,-0.0738571213432203813459926583
2024-04-11,147885.1071930561365,1261.9327610561365,0.019733720233107655027923081,-0.0555808768799225215852754911
2024-04-12,145032.5707760561365,1261.9327610561365,-0.0192888687112770965445838286,-0.0737976533542051360302205114
2024-04-15,142220.7660130561365,1261.9327610561365,-0.0193874020708195935033602926,-0.0917543106475637863588515339
2024-04-16,144257.3385970561365,1261.9327610561365,0.014319797601238055263082069,-0.0787484162038399663567255432
2024-04-17,141401.0217230561365,1261.9327610561365,-0.0198001495229185445230102305,-0.0969893353112294579889133911
2024-04-18,140874.1125700561365,1261.9327610561365,-0.0037263461506805000299630849,-0.1003542656256158978307475105
2024-04-19,132716.7807200561365,1261.9327610561365,-0.0579051161436306566218364436,-0.1524483563626865042506409697
2024-04-22,134217.3192110561365,1261.9327610561365,0.011306320744511842185117808,-0.1428656656321848383759393240
2024-04-23,138391.5699270561365,1261.9327610561365,0.031100686115150380451550866,-0.1162081997404930658276894366
2024-04-24,137402.5433110561365,1261.9327610561365,-0.0071465813742939635431416905,-0.1225242897589813890188729733
2024-04-25,136573.8009120561365,1261.9327610561365,-0.0060314924238619606138183201,-0.1278167778574229857766176403
2024-04-26,140143.6169810561365,1261.9327610561365,0.026138366547319781630376218,-0.1050193331006378729109065032
2024-04-29,140219.5545630561365,1261.9327610561365,0.000541855445405443157603763,-0.1045343829527458584877344968
2024-04-30,138697.0306640561365,1261.9327610561365,-0.0108581424591199046133133280,-0.1142574761898886533495998530
2024-05-01,135037.0999440561365,1261.9327610561365,-0.0263879529538369921211091843,-0.1376304082374027133844625134
2024-05-02,136396.7553103320885,487.6429673320885,0.010068754193027227407799544,-0.1289474207944038836057330507
2024-05-03,139854.9803983320885,487.6429673320885,0.025354159489584563308966760,-0.1068626147774112093713693448
2024-05-06,144075.9542163320885,487.6429673320885,0.030181076183185674838136201,-0.0799067673119570055294902130
2024-05-07,139630.6899123320885,487.6429673320885,-0.0308536169562713609105847276,-0.1082949714773713396595876209
2024-05-08,140402.7609553320885,487.6429673320885,0.005529379275320841950711278,-0.1033643961729589364957700745
2024-05-09,142011.0957353320885,487.6429673320885,0.011455150661258560691383155,-0.0930933002428716382058511797
2024-05-10,142246.1537293320885,487.6429673320885,0.001655208649597920266637593,-0.0915921804290553352462721014
2024-05-13,141228.8963773320885,487.6429673320885,-0.0071513874036668231668176172,-0.0980885566673274331656101532
2024-05-14,143418.7310123320885,487.6429673320885,0.015505570681153314626888057,-0.0841039050345916762675092073
2024-05-15,148821.3767493320885,487.6429673320885,0.037670433275102991135921326,-0.0496017023022698693960084200
2024-05-16,145934.6199333320885,487.6429673320885,-0.0193974607617178611211413223,-0.0680370159898650402306828487
2024-05-17,144334.7326443320885,487.6429673320885,-0.0109630414615180625264061184,-0.0782541648241682449368527150
2024-05-20,145789.4471263320885,487.6429673320885,0.010078755510530441227542079,-0.0689641139085813468243845815
2024-05-21,146592.0197873320885,487.6429673320885,0.005505012034955728533673688,-0.0638387501506724163523090122
2024-05-22,145288.2803293320885,487.6429673320885,-0.0088936591493274730567212344,-0.0721646492156407310741874925
2024-05-23,145955.3960043320885,487.6429673320885,0.004591668877130461582958895,-0.0679043365123427642120858166
2024-05-24,149972.2219233320885,487.6429673320885,0.027520914121467471914672501,-0.0422522118045067055380138719
2024-05-28,150422.4591583320885,487.6429673320885,0.003002137524042069697440947,-0.0393769212309967187113450414
2024-05-29,148545.0676963320885,487.6429673320885,-0.0124807922467474760363933739,-0.0513662583045435848209872974
2024-05-30,147366.6680553320885,487.6429673320885,-0.0079329435791767950770062070,-0.0588917162547170141386697389
2024-05-31,144948.4487843320885,487.6429673320885,-0.0164095402502554096332595070,-0.0743348705166840241644102855
2024-06-03,144154.9817283320885,487.6429673320885,-0.0054741327875857076992405949,-0.0794020843523134137104697072
2024-06-04,142606.8807500075520,1016.9174160075520,-0.0107391431067017654589092889,-0.0892885171121852804572150242
2024-06-05,146361.8666760075520,1016.9174160075520,0.026331029093768332409642750,-0.0653085465602373302736038001
2024-06-06,142572.2307260075520,1016.9174160075520,-0.0258922357036405447726046198,-0.0895097979828780271550392475
2024-06-07,142108.2413080075520,1016.9174160075520,-0.0032544164851547110852119229,-0.0924729123058943920829505019
2024-06-10,145081.6050600075520,1016.9174160075520,0.020923232351848521039535873,-0.0734845121844742118075128043
2024-06-11,144668.3386420075520,1016.9174160075520,-0.0028485101045654125605914380,-0.0761237009135530893976450696
2024-06-12,145432.2969880075520,1016.9174160075520,0.005280757027911069993795175,-0.0712449346542318652199430446
2024-06-13,146903.8802680075520,1016.9174160075520,0.010118682785580618156189685,-0.0618471567624968390683496319
2024-06-14,145535.9994960075520,1016.9174160075520,-0.0093113998725185101610195865,-0.0705826730274214038484562572
2024-06-17,146377.3970370075520,1016.9174160075520,0.005781370546900884281055378,-0.0652093670674827891425855907
2024-06-18,149981.0220000075520,1016.9174160075520,0.024618725540589584568052558,-0.0421960130374031244556235015
2024-06-20,149134.8085070075520,1016.9174160075520,-0.0056421371298560519915672753,-0.0476000744753689542319622279
2024-06-21,147576.9203500075520,1016.9174160075520,-0.0104461739857787653416513291,-0.0575490098014419885923775381
2024-06-24,145517.5729470075520,1016.9174160075520,-0.0139544001739286506012922534,-0.0707003480629879754898509715
2024-06-25,147201.5263630075520,1016.9174160075520,0.011572165353618407109834254,-0.0599463388277128400895458925
2024-06-26,144621.9351180075520,1016.9174160075520,-0.0175242153307471655699044934,-0.0764200416085532362379014312
2024-06-27,145437.0632060075520,1016.9174160075520,0.005636268712176183556539304,-0.0712144967858785433930776325
2024-06-28,143019.7476770075520,1016.9174160075520,-0.0166210419525313147699477652,-0.0866518795997033644181356671
2024-07-01,142739.4713580075520,1016.9174160075520,-0.0019597036322072772322401247,-0.0884417712287215152992311207
2024-07-02,143878.8567671499390,273.4367871499390,0.007982272866099335843914911,-0.0811654647133309681247420006
2024-07-03,146465.9691341499390,273.4367871499390,0.017981185179883101698452304,-0.0646437307846695380738000418
2024-07-05,144699.8832011499390,273.4367871499390,-0.0120579950649315725865107170,-0.0759222520628208001958569408
2024-07-08,147703.2507151499390,273.4367871499390,0.020755839241590569929211695,-0.0567422428799056568275277660
2024-07-09,147528.5937271499390,273.4367871499390,-0.0011824857418800560842507402,-0.0578576317286179293410742211
2024-07-10,148426.5743551499390,273.4367871499390,0.006086824291572861998887736,-0.0521229766753036957129208244
2024-07-11,145467.4463901499390,273.4367871499390,-0.0199366452931770940172985327,-0.0710204646708807168484058626
2024-07-12,146530.8145741499390,273.4367871499390,0.007310007911653311485092982,-0.0642296169178608379000582053
2024-07-15,144275.2317391499390,273.4367871499390,-0.0153932320758279329742244448,-0.0786341475943306149661649973
2024-07-16,142738.9230601499390,273.4367871499390,-0.0106484575382810737633506486,-0.0884452727508945323307228017
2024-07-17,133874.6940781499390,273.4367871499390,-0.0621009938421955797477367841,-0.1450537272546155022220647682
2024-07-18,133470.8720231499390,273.4367871499390,-0.0030164181347392443471925641,-0.1476326026959524041852449923
2024-07-19,131336.8317881499390,273.4367871499390,-0.0159888086640346521055539842,-0.1612609419229080269524984720
2024-07-22,132387.3962451499390,273.4367871499390,0.007999008676367269739138640,-0.1545518609201412569081761871
2024-07-23,133139.1263421499390,273.4367871499390,0.005678260305142453535140204,-0.1497511863119475387060810581
2024-07-24,125801.5934061499390,273.4367871499390,-0.0551117702030244001064959964,-0.1966099035473175930411221539
2024-07-25,123066.3976611499390,273.4367871499390,-0.0217421391171845615963382630,-0.2140773227897601370997241431
2024-07-26,125876.4807631499390,273.4367871499390,0.022833877934229138085930633,-0.1961316603125989515974529163
2024-07-29,125408.1014611499390,273.4367871499390,-0.0037209437311907833657194837,-0.1991228091718615297356300970
2024-07-30,120634.3036011499390,273.4367871499390,-0.0380661042179868297496007117,-0.2296090837837339747185064105
2024-07-31,128128.1086121499390,273.4367871499390,0.062120017170046197121458695,-0.1817523868407319079520052568
2024-08-01,122333.3592291499390,273.4367871499390,-0.0452262149638139920765892956,-0.2187586292871006813125144852
2024-08-02,117048.8563700914830,882.9742800914830,-0.0431975619108091139980008894,-0.2525063517657565237959751696
2024-08-05,114663.0043990914830,882.9742800914830,-0.0203833855792343891205594605,-0.2677428030157437054616405260
2024-08-06,118360.3102110914830,882.9742800914830,0.032244975887177216758486494,-0.2441311873557743838787951991
2024-08-07,114624.1692590914830,882.9742800914830,-0.0315658259541287361212814931,-0.2679908107398559518195230316
2024-08-08,121062.3674900914830,882.9742800914830,0.056167894368310551949363061,-0.2268753959208595339681816874
2024-08-09,122409.0477450914830,882.9742800914830,0.011123855273276568865058752,-0.2182752697168739277915068031
2024-08-12,123320.5227530914830,882.9742800914830,0.007446140826927146068198753,-0.2124544372872941311962343867
2024-08-13,127043.6657410914830,882.9742800914830,0.030190781752152974160633039,-0.1886778210835583251123941030
2024-08-14,128408.7693690914830,882.9742800914830,0.010745153015200392848421205,-0.1799600401264753692539835306
2024-08-15,132018.7486580914830,882.9742800914830,0.028113183443286987908638539,-0.1569061063037252706777577975
2024-08-16,131994.8276360914830,882.9742800914830,-0.0001811941276761516311812776,-0.1570588699663426572919512133
2024-08-19,133115.7968650914830,882.9742800914830,0.008492523904728310868034382,-0.1499001722692531267983412934
2024-08-20,132474.0559080914830,882.9742800914830,-0.0048209226261131390894250445,-0.1539984377632151661556677668
2024-08-21,134479.5195120914830,882.9742800914830,0.015138538563289408372151300,-0.1411912104886905144764173911
2024-08-22,132376.5262810914830,882.9742800914830,-0.0156380186264043958279100476,-0.1546212783355881843401365051
2024-08-23,133972.2842140914830,882.9742800914830,0.012054689587574835033243970,-0.1444305002619828746118500782
2024-08-26,131523.0860950914830,882.9742800914830,-0.0182813791178338978932217730,-0.1600714906483490554622457114
2024-08-27,131689.2232160914830,882.9742800914830,0.001263178396527910643615821,-0.1590105111007081588222095192
2024-08-28,127437.5781730914830,882.9742800914830,-0.0322854440110364272127391174,-0.1861622301584363864811276742
2024-08-29,128039.4892010914830,882.9742800914830,0.004723183197835549070196253,-0.1823183252781567584776670240
2024-08-30,129802.3202520914830,882.9742800914830,0.013767870068830082492032178,-0.1710605902229230374446814487
2024-09-03,121749.0411640914830,882.9742800914830,-0.0620426435549039337432788214,-0.2224901825523346723361572126
2024-09-04,121240.4802170427735,660.7293780427735,-0.0041771248642794556906958338,-0.2257379381430166957381501863
2024-09-05,120069.2699730427735,660.7293780427735,-0.0096602243896041825786895899,-0.2332174833969127481330605864
2024-09-06,117006.1555830427735,660.7293780427735,-0.0255112269000029060044778417,-0.2527790461609293525293623057
2024-09-09,119926.6007570427735,660.7293780427735,0.024959756684999983432430916,-0.2341285929631725449016045518
2024-09-10,120689.9521750427735,660.7293780427735,0.006365155129731896900520922,-0.2292537026479570970248891310
2024-09-11,124096.6088420427735,660.7293780427735,0.028226514350251399900253872,-0.2074982212253465254799711620
2024-09-12,125246.7383040427735,660.7293780427735,0.009268016851805759149039272,-0.2001533013845769973875562616
2024-09-13,127772.8353190427735,660.7293780427735,0.020168964471296426925897848,-0.1840212217377187898571696311
2024-09-16,128594.5098460427735,660.7293780427735,0.006430745040198233581526046,-0.1787738702565016107502942474
2024-09-17,128488.7659660427735,660.7293780427735,-0.0008223047790033941815483258,-0.1794491684276321509105296611
2024-09-18,128837.4671030427735,660.7293780427735,0.002713864783261715822966122,-0.1772223044229517861527937908
2024-09-19,130887.5199190427735,660.7293780427735,0.015911930450793405885658573,-0.1641303229544657256915008909
2024-09-20,134787.6496470427735,660.7293780427735,0.029797567639850830946819637,-0.1392234397146011486811621328
2024-09-23,136242.2539460427735,660.7293780427735,0.010791821823505725485285583,-0.1299340924461509896055675773
2024-09-24,136758.5961830427735,660.7293780427735,0.003789883256074812071566183,-0.1266366442314311218897783331
2024-09-25,138164.1790910427735,660.7293780427735,0.010277839545228409218630859,-0.1176603557961595365646088884
2024-09-26,135266.8821780427735,660.7293780427735,-0.0209699571340472912471779196,-0.1361629803127846095832326558
2024-09-27,136184.4942510427735,660.7293780427735,0.006783715705017939581420219,-0.1303029555557565554769962465
2024-09-30,136864.1798020427735,660.7293780427735,0.004990917319464184181001735,-0.1259623695139529685295791909
2024-10-01,136237.3490020427735,660.7293780427735,-0.0045799478059681778328282874,-0.1299654162420311645733832630
2024-10-02,137387.2823389166630,1542.7415169166630,0.008440661428729409146906693,-0.1226217488892446305530535193
2024-10-03,138568.9406279166630,1542.7415169166630,0.008600929204531477486401887,-0.1150754806658453824699534404
2024-10-04,140886.9412699166630,1542.7415169166630,0.016728140025435152618126572,-0.1002723393944827470414778463
2024-10-07,140077.2327909166630,1542.7415169166630,-0.0057472216495120659255590452,-0.1054432736841796201238031128
2024-10-08,141354.8305619166630,1542.7415169166630,0.009120666831754018562376570,-0.0972843198213484599777715187
2024-10-09,141707.5601919166630,1542.7415169166630,0.002495348964006548889238047,-0.0950317291840221947374571083
2024-10-10,141017.7802669166630,1542.7415169166630,-0.0048676296738566436136057569,-0.0994367795929447835145728301
2024-10-11,142363.2015709166630,1542.7415169166630,0.009540791958669351113134407,-0.0908446932614117766246393490
2024-10-14,144102.0721209166630,1542.7415169166630,0.012214325969157140382749363,-0.0797399739883176127805885924
2024-10-15,141365.7520969166630,1542.7415169166630,-0.0189887625051216626738106038,-0.0972145730652105332823550400
2024-10-16,143508.5723399166630,1542.7415169166630,0.015157987074061180497132407,-0.0835301632330821902437138619
