date,equity,cash,returns,drawdown
2016-10-05,92033.6723242175965,360.2648392175965,0.000498467572222495299389533,-0.0961955647022672055368854920
2016-10-06,91997.4786072175965,360.2648392175965,-0.0003932660306381802603876746,-0.0965510002850099269308226493
2016-10-07,90475.6420492175965,360.2648392175965,-0.0165421550790263223518297858,-0.1114959937442865004229092886
2016-10-10,91071.9006892175965,360.2648392175965,0.006590267020991604535213778,-0.1056405150938405534579188272
2016-10-11,89598.8599722175965,360.2648392175965,-0.0161744808865551631044620934,-0.1201063154881645503178276801
2016-10-12,90264.5203472175965,360.2648392175965,0.007429339784082129121062172,-0.1135692863320581616977052741
2016-10-13,90034.4337762175965,360.2648392175965,-0.0025490255763275921255716661,-0.1158288208928400659364807698
2016-10-14,90090.4689692175965,360.2648392175965,0.000622375136375895958837685,-0.1152785347346636105407971035
2016-10-17,89929.1637172175965,360.2648392175965,-0.0017904807672287209586601671,-0.1168626115025756082395917433
2016-10-18,91039.3818552175965,360.2648392175965,0.012345473838621281572590813,-0.1059598619769723362951911368
2016-10-19,91381.8897702175965,360.2648392175965,0.003762195085470809181353534,-0.1025963085634884576965020495
2016-10-20,92165.9427012175965,360.2648392175965,0.008579959694109234996622906,-0.0948966210616183478143688101
2016-10-21,91854.5977472175965,360.2648392175965,-0.0033780911351312728238083018,-0.0979541427623874560612554209
2016-10-24,92361.6806742175965,360.2648392175965,0.005520495864512783705649137,-0.0929744023379063271298673077
2016-10-25,91559.6548972175965,360.2648392175965,-0.0086835338112668446983768956,-0.1008505897828896350633125432
2016-10-26,90828.6143272175965,360.2648392175965,-0.0079843089275581746333681202,-0.1080296764460947767506118617
2016-10-27,89800.6173422175965,360.2648392175965,-0.0113179859960932116077178158,-0.1181249840770086070063547301
2016-10-28,90388.7915272175965,360.2648392175965,0.006549778859075661153203602,-0.1123488977413691859277998128
2016-10-31,91241.2772272175965,360.2648392175965,0.009431320914864782907039967,-0.1039771753355345829933873756
2016-11-01,90085.9510082175965,360.2648392175965,-0.0126623196661626969484417631,-0.1153229027696140934738341749
2016-11-02,89062.4030778199335,93.1301848199335,-0.0113619040365605449084488678,-0.1253745190516886807695051540
2016-11-03,88994.2427608199335,93.1301848199335,-0.0007653096553036375351040439,-0.1260438783770330111032323730
2016-11-04,88954.4333928199335,93.1301848199335,-0.0004473252062719525866774532,-0.1264348209794106404937897801
2016-11-07,91072.4299568199335,93.1301848199335,0.023809904500734605293702245,-0.1056353174917632787053282736
2016-11-08,91489.2250178199335,93.1301848199335,0.004576522897188694350632573,-0.1015422370438274363962324017
2016-11-09,92005.3817158199335,93.1301848199335,0.005641721174263580261490696,-0.0964733888583761090780528308
2016-11-10,91206.0551478199335,93.1301848199335,-0.0086878240499985796077548559,-0.1043230690804660237114673532
2016-11-11,90447.3048288199335,93.1301848199335,-0.0083190783525312479653630603,-0.1117742756473403448147113992
2016-11-14,89717.5542228199335,93.1301848199335,-0.0080682404785982505688194951,-0.1189406943906947253364689539
2016-11-15,91487.1473108199335,93.1301848199335,0.019724045125049770938755317,-0.1015626408890117713303656654
2016-11-16,91847.8635858199335,93.1301848199335,0.003942808204244216033467066,-0.0980202746985094599876588920
2016-11-17,91933.3227868199335,93.1301848199335,0.000930442991960824916786235,-0.0971810339842119381583459284
2016-11-18,91437.6537298199335,93.1301848199335,-0.0053916147265707428627672936,-0.1020486860168100321022908480
2016-11-21,91134.7400818199335,93.1301848199335,-0.0033127889402657852112158780,-0.1050234091986706733535099313
2016-11-22,91242.3223128199335,93.1301848199335,0.001180474437118201687485352,-0.1039669122114105069944927224
2016-11-23,91424.8714168199335,93.1301848199335,0.002000706463543739462496661,-0.1021742130211228210686493198
2016-11-25,91556.9288738199335,93.1301848199335,0.001444436890678575978328798,-0.1008773603330080062088537311
2016-11-28,90988.5391148199335,93.1301848199335,-0.0062080474519119338342748845,-0.1064591563451490077010211399
2016-11-29,91764.8089978199335,93.1301848199335,0.008531512765804628114491557,-0.0988359012307398091217982869
2016-11-30,91589.3348098199335,93.1301848199335,-0.0019122165666379664047213616,-0.1005591221496657610905156973
2016-12-01,89976.4269928199335,93.1301848199335,-0.0176102143371726821001894391,-0.1163984687922249001845849095
2016-12-02,90674.9378049409675,205.9333149409675,0.007763264617929035526314326,-0.1095388362886516612632964943
2016-12-05,92041.2846829409675,205.9333149409675,0.015068627683420880166808531,-0.0961208085461396652218331919
2016-12-06,92203.2738089409675,205.9333149409675,0.001759961592865763661069898,-0.0945300158845903106345333627
2016-12-07,93198.5865509409675,205.9333149409675,0.010794765748366348682444975,-0.0847556795138874643051095507
2016-12-08,93178.0336899409675,205.9333149409675,-0.0002205276041259071078869775,-0.0849575161510741105832830977
2016-12-09,92296.5147929409675,205.9333149409675,-0.0094605870299145876095364450,-0.0936143552055960873662088582
2016-12-12,91458.7532909409675,205.9333149409675,-0.0090768487182798127725178258,-0.1018414805838153941744133487
2016-12-13,91900.5190729409675,205.9333149409675,0.004830218717225364893984979,-0.0975031784922959179791173982
2016-12-14,90623.3218119409675,205.9333149409675,-0.0138976066064033341116881953,-0.1100457242811393968631082117
2016-12-15,90464.8490459409675,205.9333149409675,-0.0017486973864063197619576465,-0.1116019849971100976801753549
2016-12-16,90024.5170439409675,205.9333149409675,-0.0048674375367208672433336685,-0.1159262068428834721672604792
2016-12-19,89434.3143599409675,205.9333149409675,-0.0065560216636532697548170766,-0.1217222137830896479564432143
2016-12-20,89984.2147079409675,205.9333149409675,0.006148650570371107949474478,-0.1163219905719227681083997570
2016-12-21,89831.5807749409675,205.9333149409675,-0.0016962300943048658060756864,-0.1178209118051900916463461546
2016-12-22,88870.2635989409675,205.9333149409675,-0.0107013276144881657975299308,-0.1272613992426132019882447663
2016-12-23,89339.1965109409675,205.9333149409675,0.005276600889992050072326223,-0.1226563059651263583445358229
2016-12-27,89618.3949119409675,205.9333149409675,0.003125150123393015226718947,-0.1199144752114551891862052370
2016-12-28,88519.8989779409675,205.9333149409675,-0.0122574827978048711546339351,-0.1307021083921478497199321147
2016-12-29,89285.0305029409675,205.9333149409675,0.008643610463119368043148018,-0.1231882360406786125925803444
2016-12-30,88118.7924279409675,205.9333149409675,-0.0130619664733337934080207958,-0.1346411219049399322776126118
2017-01-03,89263.1125099409675,205.9333149409675,0.012986107168181705604743602,-0.1234034787750599939885078436
2017-01-04,90590.8850490815245,111.8015640815245,0.014874817848108163595612206,-0.1103642651955537297327220322
2017-01-05,90605.7807410815245,111.8015640815245,0.000164428154023769781361475,-0.1102179840339262546346021413
2017-01-06,90268.2209870815245,111.8015640815245,-0.0037255873879021406682389218,-0.1135329446905916001427179260
2017-01-09,89852.6454890815245,111.8015640815245,-0.0046037851799413869699983995,-0.1176140485823313363284401146
2017-01-10,91007.9093750815245,111.8015640815245,0.012857316328436676840280521,-0.1062689332811858127621488380
2017-01-11,91595.6781550815245,111.8015640815245,0.006458436239619129029297990,-0.1004968281714155615443934924
2017-01-12,90634.3802060815245,111.8015640815245,-0.0104950142666384017363839718,-0.1099371267926430489193489402
2017-01-13,90884.6318610815245,111.8015640815245,0.002761111781544551579040844,-0.1074795637071148212427972176
2017-01-17,90327.6673120815245,111.8015640815245,-0.0061282588441501130366982814,-0.1129491599644114123667997664
2017-01-18,91302.3003280815245,111.8015640815245,0.010789972164703966477143941,-0.1033779060917501406819740341
2017-01-19,90841.0612050815245,111.8015640815245,-0.0050517798712913514598024325,-0.1079074435379109411980667017
2017-01-20,91440.9589590815245,111.8015640815245,0.006603817106954300326662109,-0.1020162274525600024130104476
2017-01-23,91536.4169370815245,111.8015640815245,0.001043930193718944177470830,-0.1010787950789280850699372701
2017-01-24,94012.2299880815245,111.8015640815245,0.027047301323819294409173147,-0.0767654023830571414371922176
2017-01-25,93913.2738680815245,111.8015640815245,-0.0010525877326018672368756268,-0.0777371877948223565817161307
2017-01-26,93146.8899460815245,111.8015640815245,-0.0081605495201511902560292121,-0.0852633591444166062919314603
2017-01-27,93485.1427330815245,111.8015640815245,0.003631391098466079457656196,-0.0819415926493728776949551297
2017-01-30,92777.1869130815245,111.8015640815245,-0.0075729233469895120645726356,-0.0888939785962984497072555861
2017-01-31,93288.4779870815245,111.8015640815245,0.005510956852776792728040318,-0.0838729126240375214586066216
2017-02-01,92831.4284670815245,111.8015640815245,-0.0048993137187133834924610168,-0.0883613066313035089943081540
2017-02-02,93166.4112489423415,107.8141929423415,0.003608506164263146308902220,-0.0850716527867017674246565291
2017-02-03,94003.7546599423415,107.8141929423415,0.008987610446458039592926631,-0.0768486332155269398317344198
2017-02-06,93469.9637589423415,107.8141929423415,-0.0056783997929761777880720165,-0.0820906557455615672247068283
2017-02-07,93024.8264899423415,107.8141929423415,-0.0047623562810830060238456632,-0.0864620670766364753620793829
2017-02-08,92476.3451389423415,107.8141929423415,-0.0058960749693986336919704914,-0.0918483552165420870339409730
2017-02-09,93503.2945359423415,107.8141929423415,0.011104995504061562146716696,-0.0817633352842156740920824962
2017-02-10,93955.8087989423415,107.8141929423415,0.004839554212991448015437548,-0.0773194791649671843558167954
2017-02-13,94362.1573439423415,107.8141929423415,0.004324890075392275871183861,-0.0733289873376499749140030216
2017-02-14,94608.1936609423415,107.8141929423415,0.002607362145221179700609900,-0.0709128204181603869747094609
2017-02-15,94385.0118479423415,107.8141929423415,-0.0023590114594074261876444837,-0.0731045477215824718977026416
2017-02-16,93799.0683739423415,107.8141929423415,-0.0062080139900175683747045963,-0.0788587276566105493338405353
2017-02-17,93415.5784179423415,107.8141929423415,-0.0040884196682121273980473235,-0.0826247397516612065150639815
2017-02-21,94177.4699079423415,107.8141929423415,0.008155936117970484127722205,-0.0751426857328692076307919474
2017-02-22,93468.5246429423415,107.8141929423415,-0.0075277586634360408737781073,-0.0821047883927857905406364209
2017-02-23,92718.4657629423415,107.8141929423415,-0.0080247215077512806762732361,-0.0894706418392321153789652117
2017-02-24,92577.9325149423415,107.8141929423415,-0.0015156985918997835791147554,-0.0908507299052798049779383215
2017-02-27,93559.4492189423415,107.8141929423415,0.010602059014890837118190639,-0.0812118756903906521847205309
2017-02-28,93115.6823609423415,107.8141929423415,-0.0047431538097399739795483895,-0.0855698290825536205628197615
2017-03-01,95807.7403689423415,107.8141929423415,0.028910898140281383863771108,-0.0591328315547592320433580271
2017-03-02,94024.9767714787525,135.9135294787525,-0.0186077199044504467851542672,-0.0766402242924816700066204365
2017-03-03,94949.4387964787525,135.9135294787525,0.009832089905715599917522833,-0.0675616679624039586223498688
2017-03-06,94989.2541694787525,135.9135294787525,0.000419332367886270993442550,-0.0671706663887227084944702742
2017-03-07,94214.3657404787525,135.9135294787525,-0.0081576430489437556033939993,-0.0747803551179075803365265615
2017-03-08,92326.4525714787525,135.9135294787525,-0.0200384851520458426124649000,-0.0933203552342585165642700690
2017-03-09,92169.4808384787525,135.9135294787525,-0.0017001815690738593299586373,-0.0948618752553436643080757488
2017-03-10,92086.1317004787525,135.9135294787525,-0.0009043029996671474001706675,-0.0956803943766633536883850574
2017-03-13,92618.7045884787525,135.9135294787525,0.005783421218433385150362679,-0.0904503331812560377238905137
2017-03-14,91218.7177514787525,135.9135294787525,-0.0151155950973444138650400816,-0.1041987176658126890639645893
2017-03-15,92836.5030664787525,135.9135294787525,0.017735234115081320338053515,-0.0883114722030258165731435127
2017-03-16,92358.7630224787525,135.9135294787525,-0.0051460366151221562654870403,-0.0930030547486558594731108985
2017-03-17,91854.0831014787525,135.9135294787525,-0.0054643425754540302328557202,-0.0979591967723995273704206563
2017-03-20,91864.9772964787525,135.9135294787525,0.000118603274151289362898671,-0.0978522117797186750087739315
2017-03-21,89464.1617364787525,135.9135294787525,-0.0261341768174804186751060230,-0.1214291015925663855467442912
2017-03-22,90087.5649974787525,135.9135294787525,0.006968189819251490602303438,-0.1153070528027930709961859857
2017-03-23,90105.2027204787525,135.9135294787525,0.000195784212843288865196552,-0.1151338438905180565175007083
2017-03-24,91028.1934424787525,135.9135294787525,0.010243478668632153641512785,-0.1060697362958160489940705159
2017-03-27,90533.0444404787525,135.9135294787525,-0.0054395125650042428726323004,-0.1109322811974725138708896692
2017-03-28,91651.6219044787525,135.9135294787525,0.012355460604612854134422281,-0.0999474400229748666331447753
2017-03-29,92504.3217904787525,135.9135294787525,0.009303707542553930478610742,-0.0915736142320216440077931117
2017-03-30,93579.1029654787525,135.9135294787525,0.011618713095744513020321119,-0.0810188686871793769791423706
2017-03-31,93632.2350544787525,135.9135294787525,0.000567777284845318299054686,-0.0804970920756185047646396959
2017-04-03,93477.0342404787525,135.9135294787525,-0.0016575575058066096028429141,-0.0820212210222595671599239791
2017-04-04,93763.3983076725305,80.8032006725305,0.003063469755117375835522263,-0.0792090207970216809995035785
2017-04-05,93000.5532656725305,80.8032006725305,-0.0081358510438883851197009092,-0.0867004390463732404691289094
2017-04-06,93374.3986156725305,80.8032006725305,0.004019818558842812809095520,-0.0830291405214688588752482793
2017-04-07,93276.3893586725305,80.8032006725305,-0.0010496373572739618855674690,-0.0839916273911091377661338187
2017-04-10,92761.9690266725305,80.8032006725305,-0.0055150111999073739571262865,-0.0890434238252560978601372960
2017-04-11,92295.3870556725305,80.8032006725305,-0.0050298842930537649301304990,-0.0936254299994114777534780743
2017-04-12,90924.8183196725305,80.8032006725305,-0.0148498075550977822539461077,-0.1070849179367547208939548528
2017-04-13,89908.5317356725305,80.8032006725305,-0.0111772187482074497944937562,-0.1170652251325492195995758290
2017-04-17,91303.4768646725305,80.8032006725305,0.015515158595861431822012459,-0.1033663520706795125264745023
2017-04-18,90815.1776036725305,80.8032006725305,-0.0053480905412150246983421535,-0.1081616300021054340417585998
2017-04-19,90796.3351616725305,80.8032006725305,-0.0002074811996980339436778504,-0.1083466696970493362883120565
2017-04-20,91274.2737276725305,80.8032006725305,0.005263853052537633339672701,-0.1036531375925288027947268007
2017-04-21,90440.8604156725305,80.8032006725305,-0.0091308676362255817856492534,-0.1118375621493175261196735864
2017-04-24,91415.1038856725305,80.8032006725305,0.010772160564619893697960634,-0.1022701337613257371560649825
2017-04-25,92756.2654686725305,80.8032006725305,0.014671115887778364877109875,-0.0890994348578183768476245835
2017-04-26,92621.4380426725305,80.8032006725305,-0.0014535667786833932951452994,-0.0904234896579929802402432230
2017-04-27,92139.5345406725305,80.8032006725305,-0.0052029369461741407477911012,-0.0951559588890235539928267911
2017-04-28,91625.7402646725305,80.8032006725305,-0.0055762629859303150009806940,-0.1002016072235103002108969753
2017-05-01,92482.9505546725305,80.8032006725305,0.009355561958068112108110427,-0.0917834876101197440133648217
2017-05-02,89864.0194703622565,201.2219003622565,-0.0283179880032272319987771699,-0.1175023519123092498144337083
2017-05-03,89883.9888943622565,201.2219003622565,0.000222218237262200886941177,-0.1173062448405631650884741689
2017-05-04,89902.3226743622565,201.2219003622565,0.000203971588550070895858215,-0.1171262003931200674194025680
2017-05-05,90649.7560193622565,201.2219003622565,0.008313837982888378096440990,-0.1097861306638514066219080135
2017-05-08,89987.4935143622565,201.2219003622565,-0.0073057284882106534417137108,-0.1162897914896607436641884076
